Company,Question ID,From Sentences,Unit,Value
Hotung Investment Holdings Limited_report,B-ENV_GHG_EIT,no data is available to calculate emission intensity,tCO2e/[Organisation-Specific Metric],0
Hotung Investment Holdings Limited_report,B-ENV_GHG_EI1,no data is available to calculate emission intensity,tCO2e/[Organisation-Specific Metric],0
Hotung Investment Holdings Limited_report,B-ENV_GHG_EI2,no data is available to calculate emission intensity,tCO2e/[Organisation-Specific Metric],0
Hotung Investment Holdings Limited_report,B-ENV_GHG_EI3,no data is available to calculate emission intensity,tCO2e/[Organisation-Specific Metric],0
Hotung Investment Holdings Limited_report,B-ENV_ENC_TEC,"the energy consumption for 2023 was 54,496 kilowatt-hours",kWh,54496
Hotung Investment Holdings Limited_report,B-ENV_ENC_ECI,no data is available to calculate energy consumption intensity,kWh/[Organisation-Specific Metric],0
Hotung Investment Holdings Limited_report,B-ENV_WAC_TWC,"table: water and carbon emission data fy2021-fy2023 year: fy2023, total water consumption cubic meters : 726, average water consumption per employee cubic meters : 24, carbon emissions kilograms : 40",m³,726
Hotung Investment Holdings Limited_report,B-ENV_WAC_WCI,no data is available to calculate water consumption intensity,m³/[Organisation-Specific Metric],0
Hotung Investment Holdings Limited_report,B-ENV_WAG_TWG,no data is available on the total weight of waste generated,tons,0
Hotung Investment Holdings Limited_report,B-SOC_GED_CEG_M,"current employees by gender year: fy2023, male % : 34%, female % : 66%",%,34
Hotung Investment Holdings Limited_report,B-SOC_GED_CEG_F,"current employees by gender year: fy2023, male % : 34%, female % : 66%",%,66
Hotung Investment Holdings Limited_report,B-SOC_GED_NHG_M,no data is available on the percentage of new hires that were male,%,0
Hotung Investment Holdings Limited_report,B-SOC_GED_NHG_F,no data is available on the percentage of new hires that were female,%,0
Hotung Investment Holdings Limited_report,B-SOC_GED_ETG_M,no data is available on employee turnover,%,0
Hotung Investment Holdings Limited_report,B-SOC_GED_ETG_F,no data is available on employee turnover,%,0
Hotung Investment Holdings Limited_report,B-SOC_AGD_CEA_U30,"current employees by age groups year: fy2023, between 20 and 39 years old % : 17.24%, between 40 and 59 years old % : 77.42%, over 60 years old % : 3.23%",%,17.24
Hotung Investment Holdings Limited_report,B-SOC_AGD_CEA_B35,"current employees by age groups year: fy2023, between 20 and 39 years old % : 17.24%, between 40 and 59 years old % : 77.42%, over 60 years old % : 3.23%",%,77.42
Hotung Investment Holdings Limited_report,B-SOC_AGD_CEA_A50,"current employees by age groups year: fy2023, between 20 and 39 years old % : 17.24%, between 40 and 59 years old % : 77.42%, over 60 years old % : 3.23%",%,3.23
Hotung Investment Holdings Limited_report,B-SOC_AGD_NHI_U30,no data is available on the age of new hires,%,0
Hotung Investment Holdings Limited_report,B-SOC_AGD_NHI_B35,no data is available on the age of new hires,%,0
Hotung Investment Holdings Limited_report,B-SOC_AGD_NHI_A50,no data is available on the age of new hires,%,0
Hotung Investment Holdings Limited_report,B-SOC_AGD_TOR_U30,no data is available on employee turnover,%,0
Hotung Investment Holdings Limited_report,B-SOC_AGD_TOR_B35,no data is available on employee turnover,%,0
Hotung Investment Holdings Limited_report,B-SOC_AGD_TOR_A50,no data is available on employee turnover,%,0
Hotung Investment Holdings Limited_report,B-SOC_DEV_ATH_M,no data is available on the training hours per male employee,hours,0
Hotung Investment Holdings Limited_report,B-SOC_DEV_ATH_F,no data is available on the training hours per female employee,hours,0
Hotung Investment Holdings Limited_report,B-SOC_OHS_FAT,our goals are to achieve zero occupational injury and incident.,number,0
Hotung Investment Holdings Limited_report,B-SOC_OHS_HCI,our goals are to achieve zero occupational injury and incident.,number,0
Hotung Investment Holdings Limited_report,B-SOC_OHS_REC,our goals are to achieve zero occupational injury and incident.,number,0
Hotung Investment Holdings Limited_report,B-SOC_OHS_RWI,our goals are to achieve zero occupational injury and incident.,number,0
Hotung Investment Holdings Limited_report,B-GOV_BOC_BIN,no data is available on the percentage of board directors that are independent,%,0
Hotung Investment Holdings Limited_report,B-GOV_BOC_WOB,no data is available on the percentage of board directors that are women,%,0
Hotung Investment Holdings Limited_report,B-GOV_MAD_WMT,no data is available on the percentage of senior management team that are women,%,0
Hotung Investment Holdings Limited_report,B-GOV_ETB_ACD,no data is available on the number of anti-corruption disclosures,number,0
Hotung Investment Holdings Limited_report,B-GOV_ETB_ACT_N,no data is available on the number of employees who received anti-corruption training,number,0
Hotung Investment Holdings Limited_report,B-GOV_ETB_ACT_P,no data is available on the percentage of employees who received anti-corruption training,%,0
Hotung Investment Holdings Limited_report,B-GOV_CER_LRC,no sustainability or ESG-related certifications are mentioned in the report,number,0
Hotung Investment Holdings Limited_report,B-GOV_ALF_AFD,"this sustainability report follows the global reporting initiative standards ""gri standards"" and complies with singapore exchange securities trading limited ""sgx-st"" mainboard listing rules 711a and 711b on sustainability reporting and practice note 7.6. the gri standards were chosen for their longstanding international reputation and framework, enabling reporting on material economic, environmental, and social issues. the climate-related disclosures in the sustainability report are guided by the recommendations of the task force on climate-related financial disclosures “tcfd” , which have four overarching elements – governance, strategy, risk management, and metrics and targets.",string,"GRI Standards, TCfD recommendations, SGX-ST mainboard listing rules 711a and 711b, Practice Note 7.6"
Hotung Investment Holdings Limited_report,B-GOV_ASS_ASR,internal review : all data included in this sustainability report and tcfd disclosures have been submitted for an internal review by the management and the internal audit function. it was also approved by the board.,string,internal
AF Global Limited_report,B-ENV_GHG_AET,the greenhouse gas emission index is measured in kgco₂e per singapore dollar million and the electricity consumption index is measured in kilowatt-hours per singapore dollar million.,tCO2e,7057.321
AF Global Limited_report,B-ENV_GHG_AE1,direct and indirect co₂ emissions from fuel and electricity consumptions are measured in greenhouse gas emissions in kgco₂e while electricity consumption is measured in kilowatt hour kilowatt-hours . we purchased fuel and electricity from non-renewable sources.,tCO2e,null
AF Global Limited_report,B-ENV_GHG_AE2,direct and indirect co₂ emissions from fuel and electricity consumptions are measured in greenhouse gas emissions in kgco₂e while electricity consumption is measured in kilowatt hour kilowatt-hours . we purchased fuel and electricity from non-renewable sources.,tCO2e,null
